seq,cfg,sensor_ts_ms,arrival_ms,batch,x_mg,y_mg,z_mg
2508,3,201423,201691,1,-1110,-8964,-2834
2509,3,201443,201691,1,-1019,-8854,-2751
2510,3,201463,201692,1,-1000,-8633,-2830
2511,3,201484,201692,1,-952,-8798,-3162
2512,3,201504,201692,1,-775,-8892,-3052
2513,3,201524,201692,1,-730,-8533,-2652
2514,3,201544,202687,1,-694,-8526,-2672
2515,3,201564,202687,1,-538,-8803,-2839
2516,3,201584,202687,1,-555,-9045,-2604
2517,3,201604,202687,1,-517,-8839,-2928
2518,3,201624,202687,1,-380,-8413,-2834
2519,3,201644,202687,1,-79,-9234,-2956
2520,3,201664,202687,1,-251,-10063,-2621
2521,3,201685,202687,1,-35,-9287,-1927
2522,3,201705,202687,1,-421,-10130,-2710
2523,3,201725,202687,1,-466,-9615,-1721
2524,3,201745,202687,1,-330,-8509,-1812
2525,3,201765,202687,1,-306,-8107,-2164
2526,3,201785,202687,1,-375,-8854,-2707
2527,3,201805,202687,1,-452,-10063,-2700
2528,3,201825,202687,1,-545,-9445,-2027
2529,3,201845,202687,1,-735,-8877,-1843
2530,3,201865,202687,1,-572,-9306,-2169
2531,3,201885,202687,1,-399,-9598,-2722
2532,3,201905,202687,1,-306,-9608,-3117
2533,3,201925,202687,1,-409,-9591,-3059
2534,3,201945,202687,1,-325,-9153,-2837
2535,3,201965,202687,1,-423,-8717,-2774
2536,3,201985,202687,1,-493,-8590,-2983
2537,3,202005,202687,1,-567,-8605,-3409
2538,3,202026,202687,1,-742,-8655,-3720
2539,3,202046,202687,1,-893,-8818,-3885
2540,3,202066,202687,1,-976,-8775,-4077
2541,3,202086,202687,1,-773,-8571,-4137
2542,3,202106,202687,1,-723,-8231,-4067
2543,3,202126,202687,1,-917,-8372,-4173
2544,3,202146,202687,1,-945,-8186,-4517
2545,3,202166,202687,1,-1075,-8300,-4676
2546,3,202186,202687,1,-1084,-8336,-4716
2547,3,202206,202687,1,-1180,-8509,-4680
2548,3,202226,202687,1,-1197,-8566,-4846
2549,3,202246,202687,1,-1101,-8652,-4867
2550,3,202266,202687,1,-948,-8842,-5171
2551,3,202286,202687,1,-845,-9184,-5442
2552,3,202306,202687,1,-814,-9349,-5315
2553,3,202326,202687,1,-723,-9253,-5183
2554,3,202346,202687,1,-672,-9143,-5336
2555,3,202367,202687,1,-713,-8796,-4989
2556,3,202387,202687,1,-864,-8432,-4728
2557,3,202407,202687,1,-996,-8487,-4632
2558,3,202427,202687,1,-816,-8408,-4352
2559,3,202447,202687,1,-905,-8095,-4082
2560,3,202467,202688,1,-1115,-8080,-4336
2561,3,202487,202688,1,-1297,-8468,-4649
2562,3,202507,202688,1,-1256,-8485,-4613
2563,3,202527,202688,1,-1185,-8367,-4357
2564,3,202547,203684,1,-1127,-8277,-4249
2565,3,202567,203684,1,-768,-8248,-4355
2566,3,202587,203684,1,-447,-8437,-3878
2567,3,202607,203684,1,-399,-8605,-4065
2568,3,202627,203684,1,-656,-8827,-4517
2569,3,202647,203684,1,-1043,-9258,-4561
2570,3,202667,203684,1,-984,-9186,-4400
2571,3,202688,203684,1,-574,-8633,-3917
2572,3,202708,203684,1,-579,-8600,-4221
2573,3,202728,203684,1,-639,-8875,-4453
2574,3,202748,203684,1,-421,-9083,-4096
2575,3,202768,203684,1,-155,-8832,-4015
2576,3,202788,203684,1,-251,-8755,-3538
2577,3,202808,203684,1,-136,-8813,-3557
2578,3,202828,203684,1,359,-8988,-4340
2579,3,202848,203684,1,756,-8892,-4850
2580,3,202868,203684,1,500,-8803,-4549
2581,3,202888,203684,1,325,-8475,-4491
2582,3,202908,203684,1,658,-8753,-4242
2583,3,202928,203684,1,1089,-8925,-3718
2584,3,202949,203684,1,1223,-8435,-3471
2585,3,202969,203684,1,1362,-8679,-3383
2586,3,202989,203684,1,1489,-9335,-3538
2587,3,203009,203684,1,1386,-9431,-3193
2588,3,203029,203684,1,1204,-8600,-2490
2589,3,203049,203684,1,928,-8044,-2434
2590,3,203069,203684,1,804,-8873,-2985
2591,3,203089,203684,1,593,-9220,-3330
2592,3,203109,203684,1,402,-8966,-3402
2593,3,203129,203684,1,306,-9172,-2985
2594,3,203149,203684,1,387,-9158,-2650
2595,3,203169,203684,1,586,-8988,-2612
2596,3,203190,203684,1,902,-8621,-2140
2597,3,203210,203684,1,1319,-7946,-852
2598,3,203230,203684,1,1422,-8059,-1652
2599,3,203250,203684,1,1125,-9141,-1850
2600,3,203270,203684,1,1070,-9579,-1996
2601,3,203290,203684,1,928,-9653,-2439
2602,3,203310,203684,1,792,-9737,-2133
2603,3,203330,203684,1,395,-9538,-1819
2604,3,203350,203684,1,213,-9296,-2049
2605,3,203370,203684,1,129,-9399,-2159
2606,3,203390,203684,1,126,-9411,-2288
2607,3,203410,203684,1,47,-9438,-2221
2608,3,203430,203684,1,62,-8949,-2317
2609,3,203451,203684,1,52,-8676,-2241
2610,3,203471,203684,1,102,-8796,-1913
2611,3,203491,203684,1,114,-9313,-2461
2612,3,203511,203684,1,-150,-9438,-2379
2613,3,203531,203684,1,-95,-8748,-2253
2614,3,203551,204700,1,-184,-8662,-2317
2615,3,203571,204700,1,-296,-8585,-2454
2616,3,203591,204700,1,-363,-8731,-2674
2617,3,203611,204700,1,-335,-9122,-2719
2618,3,203631,204700,1,-210,-9280,-2964
2619,3,203651,204700,1,-165,-9361,-2942
2620,3,203671,204700,1,-181,-9330,-2801
2621,3,203692,204700,1,-270,-9016,-3004
2622,3,203712,204700,1,-294,-9249,-3110
2623,3,203732,204700,1,-146,-9265,-3174
2624,3,203752,204700,1,-40,-8796,-3301
2625,3,203772,204700,1,-14,-8834,-3433
2626,3,203792,204700,1,-232,-8964,-3584
2627,3,203812,204700,1,-292,-8918,-3148
2628,3,203832,204700,1,-229,-8370,-2856
2629,3,203852,204700,1,-756,-8885,-3160
2630,3,203872,204700,1,-905,-10427,-4142
2631,3,203892,204700,1,124,-11377,-3732
2632,3,203912,204700,1,1944,-9356,-2387
2633,3,203932,204700,1,744,-8583,-2609
2634,3,203953,204701,1,-215,-8595,-2475
2635,3,203973,204701,1,-16,-8334,-3215
2636,3,203993,204701,1,-59,-8865,-3342
2637,3,204013,204701,1,-725,-9502,-3502
2638,3,204033,204701,1,-1024,-9670,-3670
2639,3,204053,204701,1,-586,-9375,-3699
2640,3,204073,204701,1,-203,-9136,-3773
2641,3,204093,204701,1,-203,-9622,-3962
2642,3,204113,204701,1,-148,-9984,-4149
2643,3,204133,204701,1,67,-9730,-4304
2644,3,204153,204701,1,50,-9155,-4197
2645,3,204173,204701,1,-9,-8557,-3668
2646,3,204194,204701,1,-277,-8135,-3069
2647,3,204214,204701,1,-462,-7783,-2810
2648,3,204234,204701,1,-495,-7858,-2818
2649,3,204254,204701,1,-404,-8193,-2949
2650,3,204274,204701,1,-509,-8494,-2794
2651,3,204294,204701,1,-553,-8466,-2846
2652,3,204314,204701,1,-560,-8377,-2858
2653,3,204334,204701,1,-581,-8482,-3098
2654,3,204354,204701,1,-562,-8631,-3023
2655,3,204374,204701,1,-308,-8945,-3014
2656,3,204394,204701,1,160,-9364,-2839
2657,3,204414,204701,1,869,-9452,-2870
2658,3,204434,204701,1,1216,-9134,-2188
2659,3,204455,204701,1,1608,-9268,-1601
2660,3,204475,204701,1,1829,-9897,-1350
2661,3,204495,204701,1,2023,-10027,-926
2662,3,204515,204701,1,2456,-9948,-708
2663,3,204535,204701,1,2662,-10496,-988
2664,3,204555,205697,1,3110,-10905,-1845
2665,3,204575,205697,1,3107,-10719,-1853
2666,3,204595,205697,1,2480,-10137,-1563
2667,3,204615,205697,1,1975,-10010,-895
2668,3,204635,205697,1,1709,-10371,-1041
2669,3,204655,205697,1,1498,-10441,-1494
2670,3,204675,205697,1,1637,-10498,-1872
2671,3,204696,205697,1,2042,-10664,-2329
2672,3,204716,205697,1,2276,-10398,-2073
2673,3,204736,205697,1,2123,-9610,-2365
2674,3,204756,205697,1,1917,-9045,-2408
2675,3,204776,205697,1,1783,-8806,-2157
2676,3,204796,205697,1,1848,-8858,-2190
2677,3,204816,205697,1,1905,-8810,-2269
2678,3,204836,205697,1,2037,-8605,-2269
2679,3,204856,205697,1,2049,-8621,-2291
2680,3,204876,205697,1,1910,-8482,-2066
2681,3,204896,205697,1,1778,-8281,-1824
2682,3,204916,205697,1,1695,-8243,-1738
2683,3,204936,205697,1,1422,-8384,-1759
2684,3,204957,205697,1,1376,-8715,-1537
2685,3,204977,205697,1,1625,-8870,-1407
2686,3,204997,205697,1,1654,-8803,-1127
2687,3,205017,205697,1,1611,-8779,-835
2688,3,205037,205697,1,1762,-8861,-495
2689,3,205057,205697,1,1668,-8870,-433
2690,3,205077,205697,1,1438,-8901,-368
2691,3,205097,205697,1,1415,-9083,-275
2692,3,205117,205697,1,1484,-9146,-433
2693,3,205137,205697,1,1549,-9186,-423
2694,3,205157,205697,1,1649,-9253,-440
2695,3,205177,205698,1,1802,-9277,-356
2696,3,205198,205698,1,1963,-9493,-356
2697,3,205218,205698,1,2121,-9830,-239
2698,3,205238,205698,1,2078,-9890,-102
2699,3,205258,205698,1,2047,-9744,-129
2700,3,205278,205698,1,2217,-9785,-263
2701,3,205298,205698,1,2260,-9636,-454
2702,3,205318,205698,1,2300,-9613,-430
2703,3,205338,205698,1,2387,-9586,-356
2704,3,205358,205698,1,2320,-9665,-102
2705,3,205378,205698,1,2106,-9462,-167
2706,3,205398,205698,1,1927,-9253,-407
2707,3,205418,205698,1,1920,-9045,-553
2708,3,205438,205698,1,1960,-9016,-600
2709,3,205459,205698,1,2059,-9182,-474
2710,3,205479,205698,1,2128,-9471,-378
2711,3,205499,205698,1,1963,-9375,-656
2712,3,205519,205698,1,1817,-9167,-967
2713,3,205539,205698,1,1800,-9158,-940
2714,3,205559,206692,1,2008,-9237,-596
2715,3,205579,206692,1,2233,-9471,-375
2716,3,205599,206692,1,2360,-9857,-498
2717,3,205619,206692,1,2382,-9598,-361
2718,3,205639,206692,1,2355,-9205,-265
2719,3,205659,206692,1,2396,-8995,-253
2720,3,205679,206692,1,2353,-9093,-124
2721,3,205700,206692,1,2312,-9100,-189
2722,3,205720,206692,1,2535,-9086,-117
2723,3,205740,206692,1,2676,-8815,-59
2724,3,205760,206692,1,2552,-8676,-21
2725,3,205780,206692,1,2351,-8590,-26
2726,3,205800,206692,1,2389,-8547,47
2727,3,205820,206692,1,2549,-8619,-86
2728,3,205840,206692,1,2604,-8626,26
2729,3,205860,206692,1,2542,-8411,88
2730,3,205880,206693,1,2530,-8169,90
2731,3,205900,206693,1,2667,-8071,62
2732,3,205920,206693,1,2801,-8384,-40
2733,3,205940,206693,1,2921,-8736,-258
2734,3,205961,206693,1,3198,-8842,-428
2735,3,205981,206693,1,3368,-8739,-423
2736,3,206001,206693,1,3380,-8406,-249
2737,3,206021,206693,1,3512,-8339,-225
2738,3,206041,206693,1,3541,-8741,-416
2739,3,206061,206693,1,3608,-9217,-622
2740,3,206081,206693,1,3739,-9409,-727
2741,3,206101,206693,1,3976,-9313,-869
2742,3,206121,206693,1,4070,-9165,-955
2743,3,206141,206693,1,4079,-9155,-1087
2744,3,206161,206693,1,4477,-9395,-1065
2745,3,206181,206693,1,4733,-9663,-1529
2746,3,206202,206693,1,4479,-9383,-1757
2747,3,206222,206693,1,3871,-8734,-1819
2748,3,206242,206693,1,3270,-8432,-1757
2749,3,206262,206693,1,2930,-8719,-1726
2750,3,206282,206693,1,3502,-8933,-1956
2751,3,206302,206693,1,3759,-8971,-2298
2752,3,206322,206693,1,3069,-8719,-2511
2753,3,206342,206693,1,2636,-8499,-2466
2754,3,206362,206693,1,2853,-8595,-2365
2755,3,206382,206693,1,3000,-8870,-2413
2756,3,206402,206693,1,3043,-9105,-2626
2757,3,206422,206693,1,3124,-9091,-2655
2758,3,206442,206693,1,3296,-8856,-2739
2759,3,206463,206693,1,3026,-8746,-2638
2760,3,206483,206693,1,2748,-8760,-2633
2761,3,206503,206693,1,2832,-8964,-2794
2762,3,206523,206693,1,2873,-9182,-2887
2763,3,206543,206693,1,2796,-9172,-2796
2764,3,206563,207727,1,2789,-8997,-2667
2765,3,206583,207727,1,2925,-8803,-2822
2766,3,206603,207727,1,2961,-8794,-2887
2767,3,206623,207727,1,2944,-8691,-2925
2768,3,206643,207727,1,2983,-8696,-2832
2769,3,206663,207727,1,3043,-8719,-2901
2770,3,206688,207727,1,2976,-8743,-2889
2771,3,206708,207727,1,2966,-8827,-2818
2772,3,206728,207727,1,3102,-8911,-2717
2773,3,206748,207727,1,3323,-8832,-2710
2774,3,206768,207727,1,3351,-8712,-2674
2775,3,206788,207727,1,3280,-8674,-2715
2776,3,206808,207727,1,3110,-8715,-2616
2777,3,206828,207727,1,2988,-8856,-2509
2778,3,206848,207727,1,2983,-9213,-2569
2779,3,206868,207727,1,3174,-9124,-2425
2780,3,206888,207727,1,3299,-9095,-2298
2781,3,206908,208110,1,3404,-8968,-2367
2782,3,206928,208110,1,3430,-8868,-2389
2783,3,206948,208110,1,3435,-9019,-2482
2784,3,206968,208110,1,3677,-9057,-2581
2785,3,206988,208110,1,3727,-8798,-2485
2786,3,207008,208110,1,3737,-8581,-2478
2787,3,207028,208110,1,3713,-8526,-2545
2788,3,207048,208110,1,3641,-8485,-2523
2789,3,207068,208110,1,3598,-8401,-2458
2790,3,207088,208110,1,3529,-8391,-2456
2791,3,207108,208110,1,3483,-8502,-2320
2792,3,207128,208110,1,3560,-8432,-2367
2793,3,207148,208110,1,3510,-8451,-2394
2794,3,207168,208110,1,3385,-8547,-2509
2795,3,207188,208110,1,3284,-8664,-2492
2796,3,207208,208110,1,3289,-8564,-2420
2797,3,207228,208110,1,3203,-8430,-2360
2798,3,207248,208110,1,3033,-8458,-2408
2799,3,207268,208110,1,3062,-8387,-2487
2800,3,207288,208110,1,2925,-8408,-2473
2801,3,207568,208723,1,3292,-8779,-2468
2802,3,207588,208723,1,3237,-8705,-2492
2803,3,207608,208723,1,3193,-8607,-2523
2804,3,207628,208723,1,3289,-8626,-2612
2805,3,207648,208723,1,3335,-8729,-2609
2806,3,207668,208723,1,3383,-8667,-2571
2807,3,207688,208723,1,3306,-8506,-2537
2808,3,207708,208723,1,3342,-8583,-2604
2809,3,207728,208723,1,3263,-8631,-2679
2810,3,207748,208723,1,3261,-8684,-2633
2811,3,207768,208723,1,3225,-8588,-2767
2812,3,207788,208723,1,3217,-8638,-2698
2813,3,207808,208723,1,3284,-8684,-2681
2814,3,207828,208723,1,3351,-8624,-2729
2815,3,207849,208723,1,3311,-8609,-2592
2816,3,207869,208723,1,3124,-8643,-2626
2817,3,207889,208723,1,3210,-8650,-2621
2818,3,207909,208723,1,3318,-8667,-2638
2819,3,207929,208723,1,3268,-8707,-2645
2820,3,207949,208723,1,3275,-8609,-2609
2821,3,207969,208724,1,3313,-8600,-2559
2822,3,207990,208724,1,3306,-8705,-2652
2823,3,208010,208724,1,3282,-8760,-2549
2824,3,208030,208724,1,3189,-8662,-2485
2825,3,208050,208724,1,3318,-8616,-2497
2826,3,208070,208724,1,3275,-8710,-2518
2827,3,208090,208724,1,3263,-8688,-2571
2828,3,208110,208724,1,3237,-8566,-2525
2829,3,208131,208724,1,3237,-8480,-2480
2830,3,208151,208724,1,3251,-8564,-2509
2831,3,208171,208724,1,3237,-8786,-2454
2832,3,208191,208724,1,3320,-8662,-2547
2833,3,208211,208724,1,3280,-8626,-2516
2834,3,208231,208724,1,3155,-8672,-2559
2835,3,208251,208724,1,3110,-8693,-2545
2836,3,208272,208724,1,3162,-8657,-2585
2837,3,208292,208724,1,3138,-8727,-2578
2838,3,208312,208724,1,3158,-8798,-2614
2839,3,208332,208724,1,3124,-8767,-2607
2840,3,208352,208724,1,3069,-8753,-2643
2841,3,208372,208724,1,2992,-8791,-2600
2842,3,208392,208724,1,2983,-8825,-2597
2843,3,208413,208724,1,3088,-8765,-2633
2844,3,208433,208724,1,3102,-8777,-2604
2845,3,208453,208724,1,3076,-8693,-2626
2846,3,208473,208724,1,3043,-8707,-2616
2847,3,208493,208724,1,3059,-8722,-2600
2848,3,208513,208724,1,3057,-8746,-2597
2849,3,208533,208724,1,3107,-8684,-2554
2850,3,208554,208724,1,3107,-8643,-2578
2851,3,208574,209739,1,3119,-8660,-2619
2852,3,208594,209739,1,3201,-8739,-2609
2853,3,208614,209739,1,3215,-8664,-2592
2854,3,208634,209739,1,3155,-8684,-2542
2855,3,208654,209739,1,3105,-8672,-2588
2856,3,208674,209739,1,3222,-8681,-2595
2857,3,208695,209739,1,3117,-8640,-2523
2858,3,208715,209739,1,3059,-8770,-2533
2859,3,208735,209739,1,3124,-8810,-2564
2860,3,208755,209739,1,3229,-8722,-2581
2861,3,208775,209739,1,3263,-8717,-2523
2862,3,208795,209739,1,3330,-8681,-2585
2863,3,208815,209739,1,3316,-8652,-2648
2864,3,208835,209739,1,3239,-8664,-2542
2865,3,208855,209739,1,3244,-8765,-2499
2866,3,208875,209739,1,3222,-8707,-2518
2867,3,208895,209739,1,3208,-8731,-2525
2868,3,208915,209739,1,3234,-8674,-2506
2869,3,208935,209739,1,3246,-8657,-2533
2870,3,208955,209739,1,3186,-8602,-2530
2871,3,208975,209739,1,3110,-8614,-2487
2872,3,208995,209739,1,3112,-8607,-2470
2873,3,209015,209739,1,3095,-8633,-2533
2874,3,209035,209739,1,3114,-8676,-2588
2875,3,209055,209739,1,3150,-8748,-2600
2876,3,209075,209739,1,3244,-8801,-2581
2877,3,209095,209739,1,3342,-8727,-2569
2878,3,209115,209739,1,3411,-8667,-2561
2879,3,209135,209739,1,3409,-8741,-2614
2880,3,209155,209739,1,3428,-8786,-2569
2881,3,209175,209739,1,3435,-8722,-2516
2882,3,209195,209739,1,3500,-8825,-2561
2883,3,209215,209739,1,3648,-8794,-2583
2884,3,209235,209739,1,3751,-8688,-2521
2885,3,209255,209739,1,3701,-8564,-2434
2886,3,209275,209739,1,3653,-8636,-2497
2887,3,209295,209739,1,3682,-8619,-2482
2888,3,209315,209739,1,3691,-8705,-2446
2889,3,209335,209739,1,3696,-8588,-2384
2890,3,209355,209739,1,3696,-8506,-2387
2891,3,209375,209739,1,3826,-8729,-2475
2892,3,209395,209739,1,3955,-8770,-2533
2893,3,209415,209739,1,3955,-8715,-2602
2894,3,209435,209739,1,3940,-8810,-2573
2895,3,209455,209740,1,3854,-8973,-2571
2896,3,209475,209740,1,3821,-8875,-2446
2897,3,209495,209740,1,3823,-8648,-2303
2898,3,209515,209740,1,3701,-8540,-2183
2899,3,209535,209740,1,3756,-8775,-2293
2900,3,209555,209740,1,3988,-8834,-2521
2901,3,209575,210735,1,4017,-8964,-2626
2902,3,209595,210735,1,3936,-8739,-2506
2903,3,209615,210735,1,3816,-7970,-2241
2904,3,209635,210735,1,3723,-7271,-2164
2905,3,209655,210735,1,3591,-7139,-1953
2906,3,209675,210735,1,3435,-7518,-2066
2907,3,209695,210735,1,3478,-7925,-2152
2908,3,209720,210735,1,3610,-7810,-2166
2909,3,209740,210735,1,3751,-7896,-2298
2910,3,209760,210735,1,3821,-8248,-2312
2911,3,209780,210735,1,4142,-8432,-2449
2912,3,209800,210735,1,4328,-8533,-2511
2913,3,209820,210735,1,4331,-8552,-2581
2914,3,209840,210735,1,4501,-8506,-2423
2915,3,209860,210735,1,4666,-8403,-2523
2916,3,209880,210735,1,4781,-8439,-2655
2917,3,209900,210735,1,4855,-8415,-2743
2918,3,209920,210735,1,4855,-8042,-2758
2919,3,209940,210735,1,4755,-7843,-2710
2920,3,209960,210735,1,4592,-7848,-2624
2921,3,209980,210735,1,4482,-7735,-2655
2922,3,210000,210735,1,4321,-7874,-2712
2923,3,210020,210735,1,4290,-8071,-2863
2924,3,210040,210735,1,4304,-8209,-2928
2925,3,210060,210735,1,4309,-8300,-2873
2926,3,210080,210735,1,4434,-8154,-2909
2927,3,210100,210735,1,4503,-8054,-2901
2928,3,210120,210735,1,4379,-8032,-3021
2929,3,210140,210736,1,4278,-8032,-3007
2930,3,210160,210736,1,4216,-8090,-3023
2931,3,210180,210736,1,4012,-7951,-3076
2932,3,210200,210736,1,4055,-7970,-3016
2933,3,210220,210736,1,4000,-8016,-3081
2934,3,210240,210736,1,3883,-8178,-3263
2935,3,210260,210736,1,3754,-8322,-3677
2936,3,210280,210736,1,3759,-8406,-3845
2937,3,210300,210736,1,3703,-8518,-3766
2938,3,210320,210736,1,3481,-8466,-3399
2939,3,210340,210736,1,3435,-8317,-3663
2940,3,210360,210736,1,3493,-8360,-3847
2941,3,210380,210736,1,3337,-8760,-4403
2942,3,210400,210736,1,3354,-8681,-4027
2943,3,210420,210736,1,3435,-8482,-3940
2944,3,210440,210736,1,3378,-7630,-3991
2945,3,210460,210736,1,3380,-7616,-3952
2946,3,210480,210736,1,3284,-8042,-3600
2947,3,210500,210736,1,3179,-8475,-4120
2948,3,210520,210736,1,3213,-8664,-4060
2949,3,210540,210736,1,3213,-8468,-3658
2950,3,210560,210736,1,3100,-8324,-3469
2951,3,210580,211751,1,2923,-8636,-3665
2952,3,210600,211751,1,2949,-8636,-3706
2953,3,210620,211751,1,3016,-8425,-3629
2954,3,210640,211751,1,3000,-8300,-3569
2955,3,210660,211751,1,3129,-8152,-2727
2956,3,210680,211751,1,3189,-7331,-3069
2957,3,210700,211751,1,2547,-8253,-2770
2958,3,210720,211751,1,2906,-8861,-3828
2959,3,210740,211751,1,3419,-8447,-3454
2960,3,210760,211751,1,3354,-7831,-3694
2961,3,210780,211751,1,2724,-8308,-3627
2962,3,210800,211751,1,2379,-8851,-4134
2963,3,210820,211751,1,2485,-8985,-4223
2964,3,210840,211751,1,2865,-8083,-3967
2965,3,210860,211751,1,2851,-7692,-3948
2966,3,210880,211751,1,2389,-7546,-3840
2967,3,210900,211751,1,2516,-8008,-3960
2968,3,210921,211751,1,2559,-8906,-4486
2969,3,210941,211751,1,2317,-8526,-5348
2970,3,210961,211751,1,2308,-7977,-4992
2971,3,210981,211751,1,2595,-7580,-4613
2972,3,211001,211751,1,2559,-8102,-4721
2973,3,211021,211752,1,2530,-8463,-4704
2974,3,211041,211752,1,2554,-8348,-4695
2975,3,211061,211752,1,2628,-8432,-4948
2976,3,211081,211752,1,2439,-8207,-4848
2977,3,211101,211752,1,2296,-7939,-5020
2978,3,211122,211752,1,2276,-7671,-4664
2979,3,211142,211752,1,2303,-7683,-4450
2980,3,211162,211752,1,2336,-7901,-4470
2981,3,211182,211752,1,2497,-7776,-4585
2982,3,211202,211752,1,2650,-7518,-4733
2983,3,211222,211752,1,2513,-7630,-4460
2984,3,211242,211752,1,2308,-8382,-4427
2985,3,211262,211752,1,2078,-8578,-4233
2986,3,211282,211752,1,2188,-8633,-4857
2987,3,211302,211752,1,2739,-8885,-4067
2988,3,211323,211752,1,3342,-8030,-3680
2989,3,211343,211752,1,2899,-7441,-4336
2990,3,211363,211752,1,2688,-7719,-3909
2991,3,211383,211752,1,2442,-8363,-4743
2992,3,211403,211752,1,2703,-9014,-4781
2993,3,211423,211752,1,2767,-9095,-4336
2994,3,211443,211752,1,2710,-8662,-4046
2995,3,211463,211752,1,2595,-8286,-3821
2996,3,211483,211752,1,2490,-7884,-3914
2997,3,211503,211752,1,2545,-7817,-3960
2998,3,211524,211752,1,2475,-7874,-4151
2999,3,211544,211752,1,2370,-7965,-4137
3000,3,211564,211752,1,2511,-8092,-4166
3001,3,211584,212748,1,2734,-8593,-4261
3002,3,211604,212748,1,2961,-8561,-4395
3003,3,211624,212748,1,3136,-8123,-4415
3004,3,211644,212748,1,2925,-8461,-4652
3005,3,211664,212748,1,2930,-8605,-4601
3006,3,211684,212748,1,3237,-8312,-4393
3007,3,211704,212748,1,3299,-8324,-4570
3008,3,211725,212748,1,3442,-8454,-4664
3009,3,211745,212748,1,3512,-8202,-4671
3010,3,211765,212748,1,3464,-7965,-4470
3011,3,211785,212748,1,3402,-7695,-4245
3012,3,211805,212748,1,3402,-7822,-4189
3013,3,211825,212748,1,3304,-7745,-4168
3014,3,211845,212748,1,3201,-7585,-4070
3015,3,211865,212748,1,3205,-7707,-4163
3016,3,211885,212748,1,3261,-7807,-4108
3017,3,211905,212748,1,3294,-7757,-4039
3018,3,211925,212748,1,3438,-7719,-4046
3019,3,211945,212748,1,3517,-7750,-4072
3020,3,211965,212748,1,3459,-7666,-4249
3021,3,211986,212748,1,3445,-7448,-4312
3022,3,212006,212748,1,3490,-7508,-4252
3023,3,212026,212748,1,3452,-7587,-4240
3024,3,212046,212748,1,3464,-7692,-4364
3025,3,212066,212748,1,3471,-7838,-4486
3026,3,212086,212748,1,3454,-7817,-4525
3027,3,212106,212748,1,3438,-7695,-4343
3028,3,212126,212748,1,3433,-7527,-4271
3029,3,212146,212748,1,3474,-7465,-4316
3030,3,212166,212748,1,3416,-7609,-4242
3031,3,212186,212748,1,3359,-7846,-4304
3032,3,212206,212748,1,3452,-7972,-4359
3033,3,212227,212748,1,3510,-7937,-4434
3034,3,212247,212748,1,3555,-7901,-4520
3035,3,212267,212748,1,3644,-8075,-4527
3036,3,212287,212748,1,3816,-8056,-4539
3037,3,212307,212748,1,3902,-8023,-4743
3038,3,212327,212748,1,3759,-8238,-4786
3039,3,212347,212748,1,3557,-8169,-4407
3040,3,212367,212748,1,3577,-7795,-4216
3041,3,212387,212748,1,3452,-7594,-4041
3042,3,212407,212748,1,2995,-7254,-3998
3043,3,212427,212748,1,3311,-7345,-4139
3044,3,212447,212748,1,3019,-7316,-4024
3045,3,212467,212748,1,2911,-7283,-4039
3046,3,212488,212748,1,3129,-7290,-4166
3047,3,212508,212749,1,3294,-7101,-4087
3048,3,212528,212749,1,3222,-7180,-4173
3049,3,212548,212749,1,3320,-7266,-4383
3050,3,212568,212749,1,3433,-7283,-4594
3051,3,212588,213744,1,3589,-7328,-4788
3052,3,212608,213744,1,3778,-7379,-5039
3053,3,212628,213744,1,3864,-7489,-5157
3054,3,212648,213744,1,3931,-7565,-5087
3055,3,212668,213744,1,3766,-7161,-4903
3056,3,212688,213744,1,3615,-6644,-4984
3057,3,212708,213744,1,3608,-6665,-4867
3058,3,212729,213744,1,3567,-6747,-4929
3059,3,212749,213744,1,3718,-7132,-5217
3060,3,212769,213744,1,3921,-7434,-5504
3061,3,212789,213744,1,4182,-7288,-5463
3062,3,212809,213744,1,4027,-6830,-5269
3063,3,212829,213744,1,3766,-6622,-5078
3064,3,212849,213744,1,3617,-6488,-5020
3065,3,212869,213744,1,3505,-6581,-5123
3066,3,212889,213744,1,3680,-6912,-5296
3067,3,212909,213744,1,3806,-6653,-5336
3068,3,212929,213744,1,3440,-6363,-5085
3069,3,212949,213744,1,3373,-6304,-5336
3070,3,212969,213744,1,3490,-6917,-5537
3071,3,212990,213744,1,3318,-6696,-5099
3072,3,213010,213744,1,3287,-6502,-4551
3073,3,213030,213744,1,3387,-6943,-4838
3074,3,213050,213744,1,3620,-6766,-5174
3075,3,213070,213744,1,3328,-6799,-5262
3076,3,213090,213744,1,2932,-6804,-5248
3077,3,213110,213744,1,3040,-6720,-5080
3078,3,213130,213744,1,3478,-7427,-5032
3079,3,213150,213744,1,3816,-7850,-5099
3080,3,213170,213744,1,3596,-8104,-4723
3081,3,213190,213744,1,3632,-7362,-4642
3082,3,213210,213744,1,3849,-7630,-4470
3083,3,213231,213744,1,3842,-7692,-4091
3084,3,213251,213744,1,3871,-7017,-4034
3085,3,213271,213744,1,3763,-7946,-4460
3086,3,213291,213744,1,3361,-8049,-4673
3087,3,213311,213744,1,3337,-7778,-4496
3088,3,213331,213744,1,3521,-7676,-4137
3089,3,213351,213744,1,3493,-7795,-4156
3090,3,213371,213744,1,3404,-7676,-3438
3091,3,213391,213744,1,3217,-8578,-3328
